,path,id,parent_id,level,object_id,object_type,query_status,query_time,query_type,message,created_time,like_count,comment_count,error.message
24395,211857482296579_1491072611041720/211857482296579_1528915783924069/1528915783924069_390406675013906,24400,5,2,1528915783924069_390406675013906,data,fetched (200),2020-05-29 14:59:24.128316,Facebook:/<post-id>/comments,deu tudo certo calou a boca da esquerda com muitos aplausos e gritos de mito  amamos o nosso presidente ,2019-07-24T11:01:20+0000,13.0,0.0,
98959,jairmessias.bolsonaro/211857482296579_1345806502234999/1345806502234999_310799646308809,46619,7,2,1345806502234999_310799646308809,data,fetched (200),2020-05-29 15:04:35.739238,Facebook:/<post-id>/comments,que ditadura e essa meu deus    nao aguento mais de tanta alegria e orgulho de ter votado no senhor  senhor presidente  o senhor resgatou nosso orgulho de ser brasileiro ,2019-01-11T23:21:10+0000,13.0,0.0,
3797,211857482296579_1491072611041720/211857482296579_1339896379492678/1339896379492678_331741370767637,3803,3,2,1339896379492678_331741370767637,data,fetched (200),2020-05-29 14:54:30.178313,Facebook:/<post-id>/comments,e urgente a adequacao do codigo penal para que se possa punir com rigor atos como esse  que ja se enquadra como terrorismo  ,2019-01-05T01:14:22+0000,13.0,0.0,
3794,211857482296579_1491072611041720/211857482296579_1339896379492678/1339896379492678_1339902612825388,3800,3,2,1339896379492678_1339902612825388,data,fetched (200),2020-05-29 14:54:30.178313,Facebook:/<post-id>/comments,parabens presidente jair messias bolsonaro  o primeiro ato do governo bolsonaro  intervencao no nosso ceara  nao tem preco,2019-01-05T00:47:15+0000,13.0,0.0,
37513,211857482296579_1491072611041720/211857482296579_1620938328055147/1620938328055147_1764804640316103,37517,6,2,1620938328055147_1764804640316103,data,fetched (200),2020-05-29 15:02:28.625156,Facebook:/<post-id>/comments,deus abencoe por tudo presidente ,2019-10-14T03:50:04+0000,13.0,1.0,
146,211857482296579_1491072611041720/1491072611041720_1491086697706978/1491072611041720_317387085875436,153,2,2,1491072611041720_317387085875436,data,fetched (200),2020-05-29 14:53:38.813139,Facebook:/<post-id>/comments,toma cuidado presidente  voce nos deixa desesperados de preocupacao ,2019-06-16T22:44:37+0000,13.0,3.0,
46607,211857482296579_1491072611041720/211857482296579_1345806502234999/1345806502234999_310800269642080,46610,7,2,1345806502234999_310800269642080,data,fetched (200),2020-05-29 15:04:35.739238,Facebook:/<post-id>/comments,o porque os presos dos combustiveis nao caem nas bombas     vemos que sempre tem anuncio de queda na petrobras   excelentissimo presidente bolsonaro   mandem investigar isso ,2019-01-11T23:22:35+0000,12.0,11.0,
56135,jairmessias.bolsonaro/211857482296579_1339896379492678/1339896379492678_324747744799941,3798,3,2,1339896379492678_324747744799941,data,fetched (200),2020-05-29 14:54:30.178313,Facebook:/<post-id>/comments,caramba    o ministro tarcisio fez estagio no japao  as coisas estao ficando rapidas no brasil  #b17 ,2019-01-05T00:56:38+0000,12.0,1.0,
98911,jairmessias.bolsonaro/211857482296579_1345806502234999/1345806502234999_1002581903273491,46571,7,2,1345806502234999_1002581903273491,data,fetched (200),2020-05-29 15:04:35.391169,Facebook:/<post-id>/comments,nao se fazem ditadura como antigamente hahahahahahah,2019-01-11T23:27:41+0000,12.0,2.0,
63035,jairmessias.bolsonaro/211857482296579_1528915783924069/1528915783924069_1528921560590158,10697,5,2,1528915783924069_1528921560590158,data,fetched (200),2020-05-29 14:56:06.445036,Facebook:/<post-id>/comments,ta na hora de criar um servico de seguranca igual ao servico secreto norte americano e com as mesmas prerrogativas    ,2019-07-23T11:29:19+0000,12.0,0.0,
63032,jairmessias.bolsonaro/211857482296579_1528915783924069/1528915783924069_1528925347256446,10694,5,2,1528915783924069_1528925347256446,data,fetched (200),2020-05-29 14:56:06.445036,Facebook:/<post-id>/comments,presidente  a soberania do brasil esta sendo atacada   celulares de ministros na ativa    como o o paulo guedes  sendo invadidos   a guerra esta declarada   nao da pra jogar limpo   com quem joga sujo,2019-07-23T11:30:28+0000,12.0,0.0,
63031,jairmessias.bolsonaro/211857482296579_1528915783924069/1528915783924069_1528927260589588,10693,5,2,1528915783924069_1528927260589588,data,fetched (200),2020-05-29 14:56:06.445036,Facebook:/<post-id>/comments,sera que mesma que esta fazendo com sr  presidente  esta fazendo com populacao da bahia  deixando o estado sem seguranca ,2019-07-23T11:31:02+0000,12.0,3.0,
46608,211857482296579_1491072611041720/211857482296579_1345806502234999/1345806502234999_1345811522234497,46611,7,2,1345806502234999_1345811522234497,data,fetched (200),2020-05-29 15:04:35.739238,Facebook:/<post-id>/comments,e isso ai meu presidente mostra como se constroi uma nacao forte e o deus de israel e contigo ,2019-01-11T23:15:09+0000,12.0,1.0,
52387,jairmessias.bolsonaro/211857482296579_1491072611041720/1491072611041720_1491083971040584,51,2,2,1491072611041720_1491083971040584,data,fetched (200),2020-05-29 14:53:37.483733,Facebook:/<post-id>/comments,avante presidente  faca o que tiver que ser feito para mudar esse pais  nao se desvie das tuas conviccoes e seras o melhor presidente da historia do brasil   estamos juntos  ,2019-06-16T21:44:08+0000,12.0,0.0,
11660,211857482296579_1491072611041720/211857482296579_1528915783924069/1528915783924069_1528920687256912,11665,5,2,1528915783924069_1528920687256912,data,fetched (200),2020-05-29 14:56:19.484756,Facebook:/<post-id>/comments,tome cuidado com essa gente  que deus lhe proteja ,2019-07-23T11:29:04+0000,12.0,0.0,
103983,jairmessias.bolsonaro/211857482296579_1345806502234999/1345806502234999_1345819552233694,51643,7,2,1345806502234999_1345819552233694,data,fetched (200),2020-05-29 15:05:45.870939,Facebook:/<post-id>/comments,,2019-01-11T23:20:07+0000,12.0,0.0,
82939,jairmessias.bolsonaro/211857482296579_1620938328055147/1620938328055147_1620939764721670,30600,6,2,1620938328055147_1620939764721670,data,fetched (200),2020-05-29 15:00:52.298301,Facebook:/<post-id>/comments,poderia voltar os trens de passageiros  ,2019-10-13T18:06:26+0000,12.0,1.0,
56730,jairmessias.bolsonaro/211857482296579_1339896379492678/1339896379492678_324746508133398,4393,3,2,1339896379492678_324746508133398,data,fetched (200),2020-05-29 14:54:38.335633,Facebook:/<post-id>/comments,o nome disso e terrorismo  presidente ,2019-01-05T00:53:58+0000,12.0,0.0,
98949,jairmessias.bolsonaro/211857482296579_1345806502234999/1345806502234999_2010694362557472,46609,7,2,1345806502234999_2010694362557472,data,fetched (200),2020-05-29 15:04:35.739238,Facebook:/<post-id>/comments,ao eterno criador a gloria  e ao brasil paz prosperidade e ordem e progresso  ,2019-01-11T23:21:19+0000,11.0,0.0,
53,211857482296579_1491072611041720/1491072611041720_1491086697706978/1491072611041720_317378699209608,60,2,2,1491072611041720_317378699209608,data,fetched (200),2020-05-29 14:53:37.750560,Facebook:/<post-id>/comments,jair messias bolsonaro  te elegemos pra que essa putaria nao acontecesse    ta esperando o que  pra mandar la um jeep com o cabo  e o 2 soldados      https   guiame com br gospel noticias stf pode proibir pastores de pregarem contra homossexualidade nos cultos html fbclid iwar0ztof9wbbvedpe8wvlu  ejpdwaox6ofqjtlhqc7fiua7yln8jw5yj3tc,2019-06-16T22:21:41+0000,11.0,1.0,
30594,211857482296579_1491072611041720/211857482296579_1620938328055147/1620938328055147_1620954478053532,30598,6,2,1620938328055147_1620954478053532,data,fetched (200),2020-05-29 15:00:52.298301,Facebook:/<post-id>/comments,eu acredito no brasil  por isso estou voltando dos eua e retornando a minha patria      vai brasil    ,2019-10-13T18:13:00+0000,11.0,1.0,
56147,jairmessias.bolsonaro/211857482296579_1339896379492678/1339896379492678_130125998009735,3810,3,2,1339896379492678_130125998009735,data,fetched (200),2020-05-29 14:54:30.178313,Facebook:/<post-id>/comments,sr presidente acho que quem usar explosivos e queimar destruir bens publicos como fizeram com os onibus  deveriam ser enquadrados como terrorismo  ate porque nao vejo diferenca entre os que acontecem fora do pais  e com estes ,2019-01-05T00:58:21+0000,11.0,0.0,
52471,jairmessias.bolsonaro/211857482296579_1491072611041720/1491072611041720_434307987418843,135,2,2,1491072611041720_434307987418843,data,fetched (200),2020-05-29 14:53:38.472663,Facebook:/<post-id>/comments,se cuide presidente   precisamos muito de vc ,2019-06-17T02:02:15+0000,11.0,0.0,
40014,211857482296579_1491072611041720/211857482296579_1620938328055147/1620938328055147_767777903660931,40018,6,2,1620938328055147_767777903660931,data,fetched (200),2020-05-29 15:03:03.141472,Facebook:/<post-id>/comments,show,2019-10-13T21:00:10+0000,10.0,0.0,
3835,211857482296579_1491072611041720/211857482296579_1339896379492678/1339896379492678_1339905349491781,3841,3,2,1339896379492678_1339905349491781,data,fetched (200),2020-05-29 14:54:30.523210,Facebook:/<post-id>/comments,ato terrorista  quero so ver qdo pegarem eles,2019-01-05T00:48:30+0000,10.0,1.0,
88722,jairmessias.bolsonaro/211857482296579_1620938328055147/1620938328055147_1620939508055029,36383,6,2,1620938328055147_1620939508055029,data,fetched (200),2020-05-29 15:02:11.730369,Facebook:/<post-id>/comments,esse partido conservador vai sair mesmo  presidente ,2019-10-13T18:06:13+0000,10.0,0.0,
3808,211857482296579_1491072611041720/211857482296579_1339896379492678/1339896379492678_324749614799754,3814,3,2,1339896379492678_324749614799754,data,fetched (200),2020-05-29 14:54:30.178313,Facebook:/<post-id>/comments,mais eu to podendo   falo com o presidente todo minuto  vou vender a tv  parabens meu presidente   ,2019-01-05T01:00:56+0000,10.0,0.0,
5451,211857482296579_1491072611041720/211857482296579_1339896379492678/1339896379492678_766928820337667,5457,3,2,1339896379492678_766928820337667,data,fetched (200),2020-05-29 14:54:53.353111,Facebook:/<post-id>/comments,estes atos precisam ser tratados como terrorismo sr presidente ,2019-01-05T23:20:03+0000,10.0,0.0,
99986,jairmessias.bolsonaro/211857482296579_1345806502234999/1345806502234999_1345807298901586,47646,7,2,1345806502234999_1345807298901586,data,fetched (200),2020-05-29 15:04:50.601090,Facebook:/<post-id>/comments,avante meu querido presidente,2019-01-11T23:12:33+0000,10.0,0.0,
82936,jairmessias.bolsonaro/211857482296579_1620938328055147/1620938328055147_178211796642748,30597,6,2,1620938328055147_178211796642748,data,fetched (200),2020-05-29 15:00:52.298301,Facebook:/<post-id>/comments,menos fretes pros caminhoneiros  mas a ferrovia se faz muito importante  grande avanco para o brasil,2019-10-13T18:14:13+0000,10.0,0.0,
98952,jairmessias.bolsonaro/211857482296579_1345806502234999/1345806502234999_2010696182557290,46612,7,2,1345806502234999_2010696182557290,data,fetched (200),2020-05-29 15:04:35.739238,Facebook:/<post-id>/comments, brasil acima de tudo  deus acima de todos ,2019-01-11T23:24:06+0000,10.0,0.0,
56157,jairmessias.bolsonaro/211857482296579_1339896379492678/1339896379492678_302960943678993,3820,3,2,1339896379492678_302960943678993,data,fetched (200),2020-05-29 14:54:30.523210,Facebook:/<post-id>/comments,e a primeira vez em qua um presidente faz seus atos e imediatamente se comunica com o povo  viva as redes sociais tbm ,2019-01-05T01:15:42+0000,10.0,0.0,
46,211857482296579_1491072611041720/1491072611041720_1491086697706978/1491072611041720_142388440201724,53,2,2,1491072611041720_142388440201724,data,fetched (200),2020-05-29 14:53:37.483733,Facebook:/<post-id>/comments,fico muito nervosa quando o senhor sai do carro nessa multidao   deus proteja o senhor presidente bolsonaro ,2019-06-16T21:54:57+0000,10.0,3.0,
10690,211857482296579_1491072611041720/211857482296579_1528915783924069/1528915783924069_154841829020139,10695,5,2,1528915783924069_154841829020139,data,fetched (200),2020-05-29 14:56:06.445036,Facebook:/<post-id>/comments,deus acima de tudo e brasil acima de todos    parabens presidente bolsonaro,2019-07-23T11:32:58+0000,10.0,0.0,
3796,211857482296579_1491072611041720/211857482296579_1339896379492678/1339896379492678_324749194799796,3802,3,2,1339896379492678_324749194799796,data,fetched (200),2020-05-29 14:54:30.178313,Facebook:/<post-id>/comments,atos de terrorismo estavam se tornando constante no brasil  aqui mesmo em curitiba vemos arrastoes em onibus coletivos e crimes frequentes relacionados ao trafico de drogas na regiao metropolitana  da a impressao que as pessoas se acostumaram e veem como coisa normal  nao e e precisa ser combatido ,2019-01-05T00:59:48+0000,10.0,0.0,
56153,jairmessias.bolsonaro/211857482296579_1339896379492678/1339896379492678_1110633115785028,3816,3,2,1339896379492678_1110633115785028,data,fetched (200),2020-05-29 14:54:30.178313,Facebook:/<post-id>/comments,queeeeeee  e no brasil isso mesmo  rapaz  chega me emocionei  antes  isso ficaria 10 anos aguardando licitacao  grato  equipe bolsonaro ,2019-01-05T02:31:04+0000,9.0,1.0,
54133,jairmessias.bolsonaro/211857482296579_1491072611041720/1491072611041720_1491075111041470,1797,2,2,1491072611041720_1491075111041470,data,fetched (200),2020-05-29 14:54:01.830516,Facebook:/<post-id>/comments,deus te proteja ,2019-06-16T21:40:19+0000,9.0,0.0,
56143,jairmessias.bolsonaro/211857482296579_1339896379492678/1339896379492678_324751304799585,3806,3,2,1339896379492678_324751304799585,data,fetched (200),2020-05-29 14:54:30.178313,Facebook:/<post-id>/comments,meu presidente dorme um pouco   ta fazendo muita coisas em apenas 5 dias de trabalho     ,2019-01-05T01:05:21+0000,9.0,2.0,
56141,jairmessias.bolsonaro/211857482296579_1339896379492678/1339896379492678_130846241275043,3804,3,2,1339896379492678_130846241275043,data,fetched (200),2020-05-29 14:54:30.178313,Facebook:/<post-id>/comments,o ceara pede socorro presidente  a populacao mais carente sofre demais ,2019-01-05T01:04:32+0000,9.0,2.0,
56163,jairmessias.bolsonaro/211857482296579_1339896379492678/1339896379492678_2011234655620341,3826,3,2,1339896379492678_2011234655620341,data,fetched (200),2020-05-29 14:54:30.523210,Facebook:/<post-id>/comments,muito simples      jogou bomba e ato terrorista  cana de 20 anos sem direito ,2019-01-05T01:38:01+0000,9.0,0.0,
56144,jairmessias.bolsonaro/211857482296579_1339896379492678/1339896379492678_1339906022825047,3807,3,2,1339896379492678_1339906022825047,data,fetched (200),2020-05-29 14:54:30.178313,Facebook:/<post-id>/comments,a resposta imediata e o que necessitamos  chega de demora e burocracia  pudesse votar 1 000 vezes no senhor  eu votaria  presidente  ,2019-01-05T00:48:51+0000,9.0,1.0,
53948,jairmessias.bolsonaro/211857482296579_1491072611041720/1491072611041720_869772233392312,1612,2,2,1491072611041720_869772233392312,data,fetched (200),2020-05-29 14:53:59.427239,Facebook:/<post-id>/comments,ave da ate medo   se cuida homem pelo amor de deus ,2019-06-16T22:40:51+0000,9.0,0.0,
48,211857482296579_1491072611041720/1491072611041720_1491086697706978/1491072611041720_869783436724525,55,2,2,1491072611041720_869783436724525,data,fetched (200),2020-05-29 14:53:37.483733,Facebook:/<post-id>/comments,meu presidente  foi uma honra viajar metade do estado pra lhe ver  missao cumprida ,2019-06-16T23:04:06+0000,9.0,0.0,
98930,jairmessias.bolsonaro/211857482296579_1345806502234999/1345806502234999_223503558532252,46590,7,2,1345806502234999_223503558532252,data,fetched (200),2020-05-29 15:04:35.391169,Facebook:/<post-id>/comments,obrigada por isso presidente  10 dias de governo e ja esta valendo muito ter votado no sr ,2019-01-11T23:37:09+0000,9.0,0.0,
47,211857482296579_1491072611041720/1491072611041720_1491086697706978/1491072611041720_413037472880411,54,2,2,1491072611041720_413037472880411,data,fetched (200),2020-05-29 14:53:37.483733,Facebook:/<post-id>/comments,mas fico feliz   como povo gostando do governo que ele vem fazendo  isso e uma afirmacao  que estamos no caminho certo,2019-06-16T22:54:54+0000,9.0,0.0,
52392,jairmessias.bolsonaro/211857482296579_1491072611041720/1491072611041720_1491085944373720,56,2,2,1491072611041720_1491085944373720,data,fetched (200),2020-05-29 14:53:37.483733,Facebook:/<post-id>/comments,o unico chefe de estado que tem essa recepcao e o papo no vaticano ,2019-06-16T21:44:54+0000,9.0,0.0,
13351,211857482296579_1491072611041720/211857482296579_1528915783924069/1528915783924069_1528931270589187,13356,5,2,1528915783924069_1528931270589187,data,fetched (200),2020-05-29 14:56:42.900519,Facebook:/<post-id>/comments,jesus sera seu escudo  e os anjos lhe guardarao de todo o mal ,2019-07-23T11:32:14+0000,9.0,0.0,
98960,jairmessias.bolsonaro/211857482296579_1345806502234999/1345806502234999_223503225198952,46620,7,2,1345806502234999_223503225198952,data,fetched (200),2020-05-29 15:04:35.739238,Facebook:/<post-id>/comments,nova manchete dos jornais  dos jornais  com real mais caro empresarios nao vao fechar negocios no estrangeiro    cara  estou amando essa gestao  nao concordo com tudo mas 90  do que foi feito nesses poucos dias ja valeram um mandato inteiro do pt,2019-01-11T23:36:16+0000,9.0,0.0,
46611,211857482296579_1491072611041720/211857482296579_1345806502234999/1345806502234999_223499731865968,46614,7,2,1345806502234999_223499731865968,data,fetched (200),2020-05-29 15:04:35.739238,Facebook:/<post-id>/comments,brasil acima de tudo   deus acima de todos  ,2019-01-11T23:26:37+0000,9.0,0.0,
65430,jairmessias.bolsonaro/211857482296579_1528915783924069/1528915783924069_1528932977255683,13092,5,2,1528915783924069_1528932977255683,data,fetched (200),2020-05-29 14:56:39.411663,Facebook:/<post-id>/comments,faca uma outra leitura   o desgoverno da bahia nao quer inauguracoes que enfraquecam seu poder ,2019-07-23T11:32:40+0000,8.0,0.0,
46603,211857482296579_1491072611041720/211857482296579_1345806502234999/1345806502234999_223500651865876,46606,7,2,1345806502234999_223500651865876,data,fetched (200),2020-05-29 15:04:35.739238,Facebook:/<post-id>/comments,sou eleitor do bolsonaro e estou arrependido  arrependido de ter conseguido so 20 votos pra ele  o homem merecia mais empenho ,2019-01-11T23:29:05+0000,8.0,0.0,
1629,211857482296579_1491072611041720/1491072611041720_1491086697706978/1491072611041720_1491082671040714,1636,2,2,1491072611041720_1491082671040714,data,fetched (200),2020-05-29 14:53:59.726417,Facebook:/<post-id>/comments,uma exposicao desnecessaria e altamente arriscada,2019-06-16T21:43:34+0000,8.0,3.0,
1784,211857482296579_1491072611041720/1491072611041720_1491086697706978/1491072611041720_413038959546929,1791,2,2,1491072611041720_413038959546929,data,fetched (200),2020-05-29 14:54:01.830516,Facebook:/<post-id>/comments,e a seguranca  como e que fica   ,2019-06-16T22:58:53+0000,8.0,2.0,
98961,jairmessias.bolsonaro/211857482296579_1345806502234999/1345806502234999_1345817588900557,46621,7,2,1345806502234999_1345817588900557,data,fetched (200),2020-05-29 15:04:35.739238,Facebook:/<post-id>/comments,resultado de um trabalho honesto serio que em 11 dias ja aponta rumos melhores ao nosso brasil ,2019-01-11T23:18:48+0000,8.0,1.0,
98965,jairmessias.bolsonaro/211857482296579_1345806502234999/1345806502234999_1002584719939876,46625,7,2,1345806502234999_1002584719939876,data,fetched (200),2020-05-29 15:04:36.055423,Facebook:/<post-id>/comments,gasolina esta abaixando   nao estou vendo isso nos postos    alguem tem que pressionar os postos para que vejamos realmente essa queda  pois falar que esta abaixando e continuar o mesmo absurdo  nao adianta nada    rj    gasolina 5 reais litro  gnv 3 20   isso nao existe   ,2019-01-11T23:34:06+0000,8.0,8.0,
98958,jairmessias.bolsonaro/211857482296579_1345806502234999/1345806502234999_1345812258901090,46618,7,2,1345806502234999_1345812258901090,data,fetched (200),2020-05-29 15:04:35.739238,Facebook:/<post-id>/comments,efeito bolsonaro    o milagre que o brasil precisava    nasce um novo brasil ,2019-01-11T23:15:32+0000,8.0,0.0,
98957,jairmessias.bolsonaro/211857482296579_1345806502234999/1345806502234999_1345817818900534,46617,7,2,1345806502234999_1345817818900534,data,fetched (200),2020-05-29 15:04:35.739238,Facebook:/<post-id>/comments,falem o q quiser    mas a verdade e que bolsonaro e um fenomeno  ,2019-01-11T23:19:00+0000,8.0,0.0,
98955,jairmessias.bolsonaro/211857482296579_1345806502234999/1345806502234999_2231768270394830,46615,7,2,1345806502234999_2231768270394830,data,fetched (200),2020-05-29 15:04:35.739238,Facebook:/<post-id>/comments,capitao   ja podemos comecar a campanha bolsonaro presidente 2023 ou ta cedo ainda    ,2019-01-12T00:02:49+0000,8.0,0.0,
3807,211857482296579_1491072611041720/211857482296579_1339896379492678/1339896379492678_1339905872825062,3813,3,2,1339896379492678_1339905872825062,data,fetched (200),2020-05-29 14:54:30.178313,Facebook:/<post-id>/comments,galera o ciro nao falou na campanha que o ceara era como a suica brasileira   ,2019-01-05T00:48:45+0000,8.0,0.0,
3806,211857482296579_1491072611041720/211857482296579_1339896379492678/1339896379492678_1349754221834409,3812,3,2,1339896379492678_1349754221834409,data,fetched (200),2020-05-29 14:54:30.178313,Facebook:/<post-id>/comments,socorro meu presidente  aqui no ceara o governador tem pena e medo de bandido ,2019-01-05T01:10:26+0000,8.0,0.0,
8618,211857482296579_1491072611041720/211857482296579_1339896379492678/1339896379492678_1339898082825841,8624,3,2,1339896379492678_1339898082825841,data,fetched (200),2020-05-29 14:55:37.731795,Facebook:/<post-id>/comments,bolsonaro  o ceara precisa de uma intervencao federal  o governo petista de camilo santana e uma vergonha ,2019-01-05T00:44:52+0000,8.0,0.0,
30595,211857482296579_1491072611041720/211857482296579_1620938328055147/1620938328055147_2696538027031766,30599,6,2,1620938328055147_2696538027031766,data,fetched (200),2020-05-29 15:00:52.298301,Facebook:/<post-id>/comments,seria um grande avanco para o brasil termos uma malha ferroviaria extensa e de boa qualidade  mas temos que pensar no inumeros desempregos que isso vai causar  pois tem muitas empresas e empregados envolvidos no uso do transporte rodoviario  por exemplo    borracheiros    mecanicos e auxiliares    autopecas    empresa de seguros    venda de pneus    venda de combustiveis e lubrificantes    bares  restaurantes etc      etc    etc    como esse pessoa todo sera reaproveitado no mercado de trabalho ,2019-10-14T02:56:02+0000,8.0,2.0,
30597,211857482296579_1491072611041720/211857482296579_1620938328055147/1620938328055147_1620949511387362,30601,6,2,1620938328055147_1620949511387362,data,fetched (200),2020-05-29 15:00:52.298301,Facebook:/<post-id>/comments,wow presidente    nem parece aquele brasil de antes  parabens    ,2019-10-13T18:10:55+0000,8.0,4.0,
89385,jairmessias.bolsonaro/211857482296579_1620938328055147/1620938328055147_385711592376036,37046,6,2,1620938328055147_385711592376036,data,fetched (200),2020-05-29 15:02:21.682890,Facebook:/<post-id>/comments,o brasil corre um serio risco de dar certo,2019-10-13T19:16:46+0000,8.0,0.0,
11755,211857482296579_1491072611041720/211857482296579_1528915783924069/1528915783924069_344087849854238,11760,5,2,1528915783924069_344087849854238,data,fetched (200),2020-05-29 14:56:20.948645,Facebook:/<post-id>/comments,o sr  ainda tera muitas desavencas  basta perseverar   e confiar no povo que realmente ama este pais  minas gerais esta com o nosso presidente ,2019-07-23T11:41:51+0000,8.0,0.0,
11711,211857482296579_1491072611041720/211857482296579_1528915783924069/1528915783924069_784462825318358,11716,5,2,1528915783924069_784462825318358,data,fetched (200),2020-05-29 14:56:20.224886,Facebook:/<post-id>/comments,bom dia senhor presidente da republica federativa do nosso querido brasil jair messias bolsonaro  no comando geral esta deus  nao ha nenhum exercito que nao seja comandado primeiramente por deus  muita paz  muita luz e chuvas de bencaos divinas aos envolvidos neste evento brasileiro  sigam com deus hoje e sempre  ,2019-07-23T11:46:36+0000,8.0,0.0,
65679,jairmessias.bolsonaro/211857482296579_1528915783924069/1528915783924069_100148177986272,13341,5,2,1528915783924069_100148177986272,data,fetched (200),2020-05-29 14:56:42.900519,Facebook:/<post-id>/comments, jairmessiasbolsonaro esta contigo  ,2019-07-23T12:58:43+0000,8.0,0.0,
66341,jairmessias.bolsonaro/211857482296579_1528915783924069/1528915783924069_456321351825857,14003,5,2,1528915783924069_456321351825857,data,fetched (200),2020-05-29 14:56:52.097697,Facebook:/<post-id>/comments,o que esta faltando para o 142 ,2019-07-23T13:01:06+0000,8.0,3.0,
56190,jairmessias.bolsonaro/211857482296579_1339896379492678/1339896379492678_228569361386317,3853,3,2,1339896379492678_228569361386317,data,fetched (200),2020-05-29 14:54:31.004209,Facebook:/<post-id>/comments,e espantoso como que tem gente no norte e nordeste que apoia pt e ciro gomes depois de todos esses anos de aparelhagem publica nepotismo politico e fabricacao de dados como as provas nas escolas feitas com gabarito ,2019-01-05T01:16:32+0000,8.0,3.0,
32291,211857482296579_1491072611041720/211857482296579_1620938328055147/1620938328055147_3058321184242602,32295,6,2,1620938328055147_3058321184242602,data,fetched (200),2020-05-29 15:01:15.777287,Facebook:/<post-id>/comments,porto de santos finalmente tendo as cargas escoadas por ferrovias  chega de tanto cominhao engarrafando a entrada da cidade e as estradas  temos outros meios para que cheguem aos navios  os trilhos estao la  dentro do porto  faltava retomar as ferrovias pelo restante do brasil  que venham mais  parabens ministro tarcisio  ,2019-10-13T18:31:37+0000,8.0,0.0,
52399,jairmessias.bolsonaro/211857482296579_1491072611041720/1491072611041720_1491084061040575,63,2,2,1491072611041720_1491084061040575,data,fetched (200),2020-05-29 14:53:37.750560,Facebook:/<post-id>/comments,deu mais pessoas nesta parada do que nas manifestacoes de sexta feira promovidas pelo pt  somente um mito pode reunir tanta gente assim  bolsonaro 2022,2019-06-16T21:44:10+0000,8.0,0.0,
52393,jairmessias.bolsonaro/211857482296579_1491072611041720/1491072611041720_1491081207707527,57,2,2,1491072611041720_1491081207707527,data,fetched (200),2020-05-29 14:53:37.483733,Facebook:/<post-id>/comments,nem da p notar q tem tanta gente assim nos arredores onde estamos  do nada parecia um vespeiro no mel  ,2019-06-16T21:42:56+0000,8.0,0.0,
12411,211857482296579_1491072611041720/211857482296579_1528915783924069/1528915783924069_154843885686600,12416,5,2,1528915783924069_154843885686600,data,fetched (200),2020-05-29 14:56:30.229784,Facebook:/<post-id>/comments,como assim   quem manda no brasil   nao es o comandante in chef   coloque esse governador no lugar dele  ,2019-07-23T11:35:18+0000,8.0,0.0,
353,211857482296579_1491072611041720/1491072611041720_1491086697706978/1491072611041720_413036169547208,360,2,2,1491072611041720_413036169547208,data,fetched (200),2020-05-29 14:53:41.758301,Facebook:/<post-id>/comments,https   youtu be sr0zmhh h8u  chegada do presidente em santa maria ,2019-06-16T22:51:23+0000,8.0,11.0,
10848,211857482296579_1491072611041720/211857482296579_1528915783924069/1528915783924069_122104482402986,10853,5,2,1528915783924069_122104482402986,data,fetched (200),2020-05-29 14:56:08.516595,Facebook:/<post-id>/comments,todo cuidado e pouco  com essa gente do pt nao se brinca  nao baixem a guarda ,2019-07-23T11:39:05+0000,7.0,2.0,
3845,211857482296579_1491072611041720/211857482296579_1339896379492678/1339896379492678_228571171386136,3851,3,2,1339896379492678_228571171386136,data,fetched (200),2020-05-29 14:54:31.004209,Facebook:/<post-id>/comments,isso e terrorismo  e tem que ser combatido a altura   ,2019-01-05T01:21:40+0000,7.0,1.0,
62238,jairmessias.bolsonaro/211857482296579_1339896379492678/1339896379492678_1339902659492050,9901,3,2,1339896379492678_1339902659492050,data,fetched (200),2020-05-29 14:55:55.372623,Facebook:/<post-id>/comments,isso so pode vir dos eleitores do luladrao ,2019-01-05T00:47:17+0000,7.0,0.0,
63041,jairmessias.bolsonaro/211857482296579_1528915783924069/1528915783924069_154844602353195,10703,5,2,1528915783924069_154844602353195,data,fetched (200),2020-05-29 14:56:06.445036,Facebook:/<post-id>/comments,um dia quero ser famoso igual meu presidente em 7min de publicacao 7 000 curtidas 2 000 comentarios e 200 compartilhamento,2019-07-23T11:36:32+0000,7.0,0.0,
63106,jairmessias.bolsonaro/211857482296579_1528915783924069/1528915783924069_122100489070052,10768,5,2,1528915783924069_122100489070052,data,fetched (200),2020-05-29 14:56:07.528716,Facebook:/<post-id>/comments,os maus politicos do nordeste estao fazendo de tudo para sabotar o crescimento do pais  nos estamos com o excelentissimo presidente   o povo nordestino esta torcendo por o senhor ,2019-07-23T11:33:55+0000,7.0,0.0,
13483,211857482296579_1491072611041720/211857482296579_1528915783924069/1528915783924069_1528924060589908,13488,5,2,1528915783924069_1528924060589908,data,fetched (200),2020-05-29 14:56:45.076908,Facebook:/<post-id>/comments,falta de respeito com o presidente    q deus o acompanhe ,2019-07-23T11:30:06+0000,7.0,0.0,
