"language","id","text","resultado"
"pt","10658","problema nao presidente   o povo da bahia sabe das suas virtudes e do seu carater   deus estara sempre com o sr ",0.204613089561462
"pt","26","pelo amor de deus meu presidente tome cuidado     parecem formigas   me assustou tem ideia de quando o senhor e importante para nos    se cuide",0.682749509811401
"pt","30549","parabens ao melhor presidente que o brasil ja teve  ",0.875638604164124
"pt","23233","deus vai na frente cuidando de tudo presidente jesus tem muito amor pelo senhor e pelo brasil",0.970419466495514
"pt","46581","imagina as moedas das olimpiadas que o povo guardou para colecionar ",0.456005334854126
"pt","23","o povo ta  acreditando muito no seu trabalho por isso nao  nos decepcione por favor presidente ",0.259937465190887
"pt","46582","eu acredito no nosso sucesso  sucesso de todos os brasileiros  incluindo a torcida do contra  vai brasil  ",1
"pt","11110","espero que a bahia entenda de vez  quem manda na policia  quando precisar de protecao militar e nao tiver  e so lembrar em quem vcs votaram",0.436612904071808
"pt","30555","parabens presidente  em breve estarei trabalhando na engenharia pesada que tanto gosto ",0.683558464050293
"pt","29","isto e  perigoso   no meio dos que sentem amor pode esconder se o  lobo solitario   todo cuidado e  pouco sr  presidente  ",0.833340466022491
"pt","30547","moro na baixada santista  e estou muito feliz com a noticia  que na proxima temporada poderemos contar com o trem interligado ao vlt ",0.93478262424469
"pt","31283","parabens  teria alguma possibilidade de reativar as ferrovias pelo nordeste  eh uma pena ver linhas construidas no tempo do imperio e anos 20  30  pra ca estarem abandonadas  ate os anos 80 tinhamos trens de passageiros e carga pela paraiba  pernambuco  alagoas  etc  e hoje eh so abandono",0.417759120464325
"pt","10671","mas um governador pode impedir a presenca da policia em um evento em que participa o presidente da republica    o brasil esta todo errado     coloque entao a policia federa para fazer a sua seguranca presidente   ",0.403852224349976
"pt","3763","isso e terrorismo  e tem que ser tratado como tal  abraco presidente   ",0.0988401174545288
"pt","10","impressionante  nunca vi um presidente assim no brasil    vai ficar para a historia e tenho muito orgulho de estar participando dela  ",0.651172161102295
"pt","10680","boa viagem senhor presidente   por favor olhe pelos companheiros caminhoneiros   obrigado",0.807047963142395
"pt","3752","ironia do destino heim  ceara de ciro e de cid gomes o primeiro estado a recorrer ao governo bolsonaro  to rosa e azul  ",0.453518867492676
"pt","23740","que deus o guarde meu amigo e sr  presidente",0.506491303443909
"pt","3760","isso e um ato terrorista de extrema gravidade   pessoas que se dispoe a isso   estao dispostos a muito mais  nao podem ser tratadas com apenas os metodos dentro da lei   e preciso reinterpretar a maneira de lidar com esse tipo de agressor da sociedade  ",0.430993109941483
"pt","3762","cada povo tem o governante que merece  toma ai vai votar no pt  estado sem lei",0.346583962440491
"pt","41","cuidado com sua seguranca presidente ",0.749467611312866
"pt","23749","mil cairao ao teu lado e dez mil a tua direita  mas tu nao seras atingido  deus te abencoe meu presidente ",0.387120246887207
"pt","35","parece formigas atras do doce  #bolsonaro2022",0.432026445865631
"pt","30553","sou de anapolis  goias e com certeza sera um sonho realizado pois minha cidade tem polo industrial muito forte  daia  e isso fara com que as industrias ali estaladas se fortalecam ",0.761360168457031
"pt","7093","ciro gomes querendo ser presidente do brasil  nao da conta nem do ceara ",0.190491139888763
"pt","30557","meu presidente  nao se esqueca da ferrovia transnordestina  as obras ficaram paralisadas por anos  por conta das irregularidades dos governos anteriores  sera que agora podemos ter esperanca  sou do piaui e bom trecho das obras passa por la  obrigada  bom domingo e deus o abencoe ",0.722222208976746
"pt","10672","pode vir presidente sou conquistense nossa cidade te esperando com alegria",0.873303174972534
"pt","46584","acho que nao vou mais para os estados unidos   ",0.300815105438232
"pt","30567","olha quantos caminhoes ele suporta   um avanco enorme para o brasil   parabens ",0.635271370410919
"pt","20","bem que queria conhecer o senhor e agradecer por tudo que esta fazendo pelo brasil",0.796487510204315
"pt","46583","gente alguem consegue me explicar uma coisa pq sou super leiga neste assunto  gostaria de saber  se o nosso real esta  com um bom vlr no mercado pq ainda nao sentimos a diferenca nos mercados  pq quando vou no mercado volto mt triste para casa pois trabalho o mes inteiro e mal da para comer pois a comida esta mt cara ",0.3360655605793
"pt","24","tome cuidado presidente  nos precisamos muito do senhor para mudar essa nacao  deus o proteja ",0.787135064601898
"pt","27","este e nosso presidente sua excelencia jair messias bolsonaro  deus lhe proteja ",0.600403308868408
"pt","46585","como assim  o maduro ainda nao deixou o poder na venezuela mesmo apos eu ter pedido ",0.159882485866547
"pt","30558","isso mesmo e que continue crescendo o sistema ferroviario para que possamos ter escoamento correto para os portos  cidades  de nossa producao ",0.574253082275391
"pt","46593","show    um novo brasil surgindo   vamos que vamos ",0.848521590232849
"pt","30564","presidente  analise a reducao dos impostos para carros eletricos  e quase impossivel a aquisicao devido aos precos  um abraco  ",0.358693897724152
"pt","30548","finalmente   depois de anos   o brasil tem presidente da republica",0.80619490146637
"pt","34","mas presidente  por favor  nao faca mais isso  o senhor e a nossa esperanca para um futuro melhor  e nossos inimigos nao estao mortos  muito pelo contrario  estao nos atacando diariamente  e o senhor nao pode dar chance para eles  pare com essas exposicoes desnecessarias    que deus ilumine sua vida e lhe proteja de todo e qualquer mal ",0.339244216680527
"pt","10664","com essa atitude o governado da bahia nao precisa dizer mais nada ja entendi tudo  por que um descontentamento tao grande so tem duas razoes ou e medo que o brasil descubra quem realmente sao  ou e o desespero que daqui para frente nao vao poder desviar milhoes dos cofres publicos ",0.303921580314636
"pt","30562","presidente cuidado para a ptzada nao querer sabotar essa obra maravilhosa que nosso ministro tarcisio orquestrou  o maior cuidado e pouco  fiquem de olhos abertos ",0.899999976158142
"pt","10668","sou baiana    vizinha a cidade de vitoria da conquista so lamento governador pessimo",0.26445996761322
"pt","46573","junior gusmao ontem as 14 56  e para homenagear tambem a primeira dama  michelle bolsonaro  fiz esse desenho em caneta bic  baixo custo e otima qualidade    o dificil foi ter que fazer tudo sem errar  muita calma nessa hora ",0.485484570264816
"pt","30565","cada vez mais orgulho do nosso presidente   ",0.61787074804306
"pt","30575","e para quem nao sabe  o transporte feito por trens baixa o custo em ate 80   ou voce prefere pagar mais caro como antes ",0.56474244594574
"pt","30570","excelente as estradas estao muito perigosas com caminhoes parabens presidente",0.964144229888916
"pt","46595","po e cade a ditadura q os petistas disseram q viria to triste com isso       mentira to mega feliz com minha escolha e sei q meu voto foi certo em vc capitao abraco e forca para fazer as mudancas q nosso amado brasil merece",0.275955051183701
"pt","22424","presidente o senhor nao  precisa  dele  seja bem vindo deus te proteja sempre abracos",0.658329606056213
"pt","36","nos ame como nos o amamos nao nos decepcionem estavamos completamente desnorteados  ",0.423101365566254
"pt","40","cuidado com sua seguranca  muitos lhe amam  mas outros  lhe odeiam ",0.843386292457581
"pt","3769","o povo do ceara agradece  pois ja fez mais pela populacao na questao de seguranca do q o governador em 4 anos",0.458324760198593
"pt","37","so acho muito arriscado  presidente  linda recepcao  mas muito risco para sua seguranca ",0.497003078460693
"pt","3759","vixi o moro mandou as tropas para o ceara    agora fiquei na duvida  sera que o ciro vai receber a turma do moro na bala   kkkk",0.623060047626495
"pt","3768","gente foi um horror  na madrugada do segundo dia do ano  vc acordar com um susto horrivel pensando q era um tremor   pq minha casa tremeu tudo  so esperar as forcas armadas fazerem seu trabalho pra colocar moral nessa bagaca q ta o ceara ",0.272727280855179
"pt","33761","bom dia patriotas  vamos somar virtudes  qualidades e boas ideias  em nosso grupo de apoio ao presidente bolsonaro   todos convidados https   www facebook com groups 2664929173520892 ",0.884615361690521
"pt","30541","o bom seria uma central ferroviaria em goias  dai partiriam trens para todo brasil  que tal meu querido presidente ",0.93254554271698
"pt","3775","senhor presidente jair messias bolsonaro  votei no senhor  fiz campanha gratuita  dediquei meu ultimo pingo de esperanca  o senhor prometeu porte de arma para o cidadao de bem se defender  prometeu tambem que iria isentar quem recebesse ate 5mil reais do imposto de renda  espero que cumpra sua promessa  espero que leia minha mensagem tambem e se posicione referente a estas duas questoes  curtam meu comentario para que chegue ate ele ",0.638888895511627
"pt","30572","20 anos de obras em ferrovias e nada de sair    parabens  se continuar assim daqui alguns anos teremos todo um transporte ferroviario digno do brasil ",0.417014807462692
"pt","46591","segundo o  the economist  o senhor seria um desastre pra economia brasileira ",0.523520886898041
"pt","10681","parabens pelo colaboracao do governador da bahia  sarcasmo isso   espero que o aeroporto possa ajudar as pessoal da regiao e a todos da bahia querida    ",0.830444276332855
"pt","3764","manda a forca nacional passar a regua    se eliminar uns 20 por dia  em no maximo 5 dias eles param    senta o aco",0.530093848705292
"pt","30577","se liga em quantos caminhoes uma so locomotiva substitui  bom pra todos   ",0.849233508110046
"pt","46589","uma nova historia para nosso brasil ",0.617963075637817
"pt","3773","agora entendo porque dessa revolta da classe artistica para a cor da roupa    querem tirar o foco do real problema que o brasil esta enfrentando para nao precisar admitir que deu ruim     forca ceara  ",0.205882355570793
"pt","30576","poderia voltar a carregar passageiros todos pais de 1 mundo tem ferrovia ativa",0.509049892425537
"pt","30573","ate que enfim um presidente que nao se vende para as montadoras de caminhoes e pneus  eu queria que meu saudoso pai visse isso  ele sempre foi apaixonado pela ferrovia   que pena    ",0.476412922143936
"pt","30552","moro em rondonopolis  e essa ferrovia entre santos e rondonopolis  conhecida como ferronorte  foi inaugurada no governo dilma ",0.600270986557007
"pt","39","risco meu amigo   precisamos do senhor vivo   tem muita gente ruin no mundo",0.341668009757996
"pt","43","bolsonaro vc e a esperanca de um brasil melhor",0.822861611843109
"pt","10682","que otimo va mesmo hinario gurar o aeroporto mas nao esqueca das estradas do brasil que esta precisando de pavimentacao e o nossos caminhoneiro nao estao transportando o que precisa porque as estradas nao ajuda parabens presidente estou com voce trabalhe bem porque ninguem quer perder voce quer que voce continue eleito no brasil",0.314814805984497
"pt","3771","mas o ciro disse que o ceara era o melhor estado do brasil  e o mais seguro ",0.823963463306427
"pt","3776","sou de fortaleza ceara  e vejo alguns comentarios aqui que sinceramente me entristece  os cidadaos de bem sofre e clama por ajuda aqui  pois nao podemos sair de casa  os onibus aqui nao circulam nos bairros  os terminais estao todos fechados  sou uma das que preciso sair de madrugada para trabalhar  as pessoas estao indo a pe ate os terminais se arriscando  e ainda depara com terminais fechados sendo impedidos de chegarem aos seus destinos  e voces ficam criticando a todos daqui  olha gente uma boa parte foi contra e outros tantos foi a favor de bolsonaro  eu e minha familia somos bolsonaro  mas isso nao e papel de cidadao em sua san consciencia ficar fazendo chacota  ou ironizando o que anda acontecendo aqui nao  nenhum estado esta com excecao de ter faccoes nao  por favor ne  vamos ter mais consciencia meu povo ",0.442044973373413
"pt","58","parece um apocalipse zumbi kkkkk",0.323231816291809
"pt","10667","meu presidente  estou na reserva do 10 gac mas meu uniforme e meu coturno estao impecaveis  so esperando seu chamado para nos juntos botar o nosso brasil em ordem e fazer todos esses esquerdistas virarem gas rsrsrsrsrs",0.449433386325836
"pt","45","minha cidade    nao tenho palavras para agradecer sua presenca aqui  muito grata",0.473888069391251
