"language","id","text","resultado"
"pt","23082","presidente  cuidado para suas opinioes pessoais nao atrairem a violencia desse fanatismo religioso para dentro de nossas fronteiras  nao seja responsavel por trazer risco ao povo que jurou proteger  deixe os em seu lugar com sua fe e regras ",0.30269718170166
"pt","23086","segundo a esquerda  a violencia se combate com livros   agora o governador do ceara que e petista de esquerda  quer apoio militar  para conter a criminalidade    porque ele nao usa os livros ",0.313857972621918
"pt","23078","capitao nao ha necessidade  tire o video  se houver alguma ameaca desse absurdos ai deixe que nos postamos  foco bndes ",0.404854536056519
"pt","23057","bolsonaro  os pacientes portadores de esclerose multipla estao sem medicamentos  minha filha usa fingolimode  por favor  priorize a saude ",0.590162217617035
"pt","8850","tanta coisa pra voce fazer e voce vai se importar que a globo te chame de ex presidente   parece crianca com raiva quando chama ela de qualquer coisa ",0.26915243268013
"pt","23085","as feministas devem agradecer a paz que o cristianismo trouxe e mantem no ocidente ",1
"pt","29","esse e o brasil que nao queremos  avante bolsonaro  o brasil de bem esta com voce ",0.710157334804535
"pt","23084","me surpreende falar sobre  sharia aqui no brasil   se a cada 5 minutos uma mulher morrer por serem mortas pelo seus proprios parceiros    quanta coisa sr  presidente vc deveria se preocupar aqui no brasil   estou sem palavras   povo ocidental aqui no brasil e somos mulcumanos brasileiros   islam e  paz  ",0.525149822235107
"pt","33","precisamos urgentemente de mudancas no codigo penal mais tbm precisamos urgentemente de juizes comprometidos verdadeiramente cm a lei e cm o bem estar da populacao brasileira   ",0.884615361690521
"pt","8837","me desculpa mas  muitos ja estao vendo que a melhor saida do brasil e o aeroporto proximo    ",0.54683256149292
"pt","23091","serio  acho que esse tipo de postagem nao pega bem pra conta oficial  presidencial ",0.0167287588119507
"pt","23067","rapaz tudo nesse mundo agora e culpa de esquerda  muda o disco  foca no brasil",0.307217180728912
"pt","23090","cade o hulk  angelica  irma da angelica  fatima bernardes  kefera  daniela mercury  andrea  sei la das quantas  que discutiu  com a senhora no programa da fatima  e todos outros globais ai  cade voces pra defender essa mulher  ",0.308833986520767
"pt","23094","tem que postar mesmo   nao da mais pra ficar escondendo",0.29237961769104
"pt","29386","parabens pelo colaboracao do governador da bahia  sarcasmo isso   espero que o aeroporto possa ajudar as pessoal da regiao e a todos da bahia querida    ",0.830444276332855
"pt","8878","vem tranquilo  lula ",0.727936625480652
"pt","28641","seria bom o presidente ser cuidadoso com a informacao e nos dizer em que pais e local isto foi gravado e quando   absurdo divulgar um video assim violento e culpar todos os mulcumanos  mais respeito",0.459808856248856
"pt","32","bom dia  e assim que funciona as leis no brasil mudanca no codigo penal ja ",1
"pt","23099","que o senhor preserve nossa cultura crista  e que nossos inimigos nao usem discursos enfeitados para trazer esse mal para nossa civilizacao ",0.0454545468091965
"pt","23088","a verdade e essa  temos que saber como e a cultura arabe  parabens presidente  e muda logo a embaixada de israel ",0.608497619628906
"pt","29387","que otimo va mesmo hinario gurar o aeroporto mas nao esqueca das estradas do brasil que esta precisando de pavimentacao e o nossos caminhoneiro nao estao transportando o que precisa porque as estradas nao ajuda parabens presidente estou com voce trabalhe bem porque ninguem quer perder voce quer que voce continue eleito no brasil",0.314814805984497
"pt","27","e revoltante agente ver isso presidente so no brasil que acontece isso temos que muda essas leis com urgencia ",0.336325824260712
"pt","8860","somos 58 milhoes   que querem o melhor para o brasil   tamos unidos ",0.843243479728699
"pt","23080","se nao e muculmano   por favor nao diga nada sobre ele",0.0977813303470612
"pt","23092","excelentissimo sr  presidente  o sr  e o primeiro que vejo que se comunica diretamente com a populacao  parabens e continue assim ",0.797759056091309
"pt","23071","desnecessario a postagem de um video desse presidente  totalmente desnecessario   ",0.227759271860123
"pt","10957","cade as autoridades para prenderem eles por cometerem crime     se for assim vou andar nu na rua tbm     acho que as autoridades sao muito falhas nesse sentido  uma coisa e protestar outra bem diferente e sair nu no espaco publico   ",0.319437891244888
"pt","8879","esta solto o presidente mais santo do brasil    em cada obra que fazia levava um terco  ",0.595087289810181
"pt","29394","o governadot da bahia ta brigando com o paraiba e o maranhao pra ver quem e o pior  o do piaui e ceara correm por fora ",0.139231741428375
"pt","20","parabens  senadores mais um assalto seguido de morte registrado com sucesso   sem chances de defesa  muda brasil ",0.330866813659668
"pt","29372","meu presidente  estou na reserva do 10 gac mas meu uniforme e meu coturno estao impecaveis  so esperando seu chamado para nos juntos botar o nosso brasil em ordem e fazer todos esses esquerdistas virarem gas rsrsrsrsrs",0.449433386325836
"pt","23087","ue bolsonaro  mas seu filho twittou hoje que nao e preciso do feminismo   buguei agora     ta certo que com sua cupula ministerial a comunicacao nao ta fluindo  mas dentro de casa tb nao  ",0.312595307826996
"pt","42438","deus ira protege los presidente ",0.528809368610382
"pt","10960","processa esse mal educado  militante da resistencia presidente",0.363616943359375
"pt","29418","sera que estao tramando algo   cuidado presidente ",0.707759499549866
"pt","29393","deus o acompanhe na ida e na volta  vai dar  alias  ja deu tudo certo  presidente  ",0.599389553070068
"pt","42399","boa tarde   quanto mais tentarem prejudicar o bolsonaro mais abencoado ele sera  ",0.576757967472076
"pt","29388","nossa senhora passa na frente e pisa na cabeca da serpente  deus no comando ",0.498437285423279
"pt","39","isso e uma falta de respeito contra as pessoas de bem  necessitamos de leis mais duras imediatemente ",0.611553132534027
"pt","23097","o refugiado quando migra nao vem sozinho  tambem o acompanha sua cultura sua religiao  realmente tem que ter um filtro  brasil para os brasileiros",0.411117136478424
"pt","36","infelizmente em alguns pontos a democracia e constituicao so atrapalha",0
"pt","38","se a justica nao faz o seu trabalho   o cidadao faz  se fosse comigo enchia ele de facada depois mim entregava a policia ",0.289527535438538
"pt","29378","o cara e fraco presidente  a populacao fara sua seguranca   policiais de folga vai la pela nacao por um novo brasil ",0.270498991012573
"pt","8870","agora so falta o lula me tirar da pobreza  tirou de bilhoes de pessoas e esqueceu de mim",0
"pt","8851","senhor presidente  tome as redeas dessa nacao e imponha respeito  estamos expostos a essa situacao  e somos piada internacional ",0.9005326628685
"pt","29395","nao sei porque ficam magoados e vingativos  aqui em florianopolis tem uma comunidade grande do para   maranhao   bahia e brincamos com eles chamando de paraibas e eles sao amistosos   gentis e nos damos bem ",0.683238744735718
"pt","23095","meu deus   voce e nosso presidente e esse tipo de postagem o senhor nao deveria esta fazendo  deixa isso pra militante ",0.325970560312271
"pt","8868","natuza lambuza ",0.5
"pt","23096","olha     francamente  se manifestar a respeito e uma coisa  replicar essas imagens sendo um presidente da republica e outra  o nosso pais tem problemas serios pra serem discutidos e resolvidos    nossa realidade nao e melhor que a de outros paises  o senhor nao e mais um candidato  tenha compostura e va trabalhar  ",0.307692319154739
"pt","23100","meu presidente  a campanha acabou   que tal comecarmos a focar na solucao dos nossos problemas   ",0.418389290571213
"pt","23102","eis a religiao do amor   a quem muitos querem abrir suas portas para eles   nao conseguem a paz nem entre eles  quem dira conosco  a quem nos ve como pecadores ",0.833333313465118
"pt","10968","estamos aguardando a privatizacao dos correios senhor jb ",0.517363548278809
"pt","37","meu deus     nossas leis precisam mudar urgente     e muita injustica            ",0.391476988792419
"pt","29251","espero que as proximas postagens seja  judiciario e parlamentares nao terao mais mordomias  aposentadoria para judiciario e parlamentares sera como a do cidadao comum  filhas de militares nao terao mais pensao vitalicia  diminuido numero de deputados estaduais  federais e senadores para economizar dinheiro publico  pessoal do stj so serao pessoas concursadas  banqueiros e empresarios sao multados por ainda nao pagarem o que deve ao inss  prisao perpetua para crimes de pedofilia  estupro  homicidio  corrupcao  assassinato e latrocinio  e estes nao terao direito a nenhum tipo de visita  e a ultima  reforma da previdencia anulada  pois governo soube cortar seus proprios gastos indevidos  cobrou quem devia e deixou imune o povo que paga tanto impostos ",0.412280708551407
"pt","10972","isso com certeza deve ser cigarro de maconha com crack  pra deixar o cerebro detonado assim kkkkk",0.706943035125732
"pt","29391","alguem avisa ao governador da bahia que a forca nacional e federal e que um dia caso a pm baiana entre em greve  ele vai precisar do governo para garantir a seguranca do estado ",0.430941522121429
"pt","29380","sou pm e moro em salvador  infelizmente um pouco distante de vitoria da conquista  sei que talvez jamais precise  mas se precisar estou as ordens para ajudar na sua seguranca a qualquer momento que o senhor venha para salvador ou rms  mesmo no meu dia de folga  terei o maior prazer ",0.696078419685364
"pt","23103","presidente  logo processam o senhor por  incitar o apedrejamento a mulheres   esse povo da esquerda ta cada vez mais lesado ",0.129138231277466
"pt","23104","se as feridas do teu irmao nao te causam dor  a sua doenca e mais grave que a dele    pensa nisso   eu poderia escrever milhares de coisas sobre como a minha alma doi  sobre como existe um amor inenarravel dentro de mim que me faz ter vontade de arrancar a dor do outro e toma  la afim de ver menos sofrimento no mundo ",0.341269850730896
"pt","23106","qual e o intuito de um presidente da republica publicar isto  ",0.566159129142761
"pt","41","as audiencias de custodia devem acabar para crimes mais complexos e nos de menores complexidades ja sair com a sentenca  ",0.483000159263611
"pt","8932","sr presidente essa nao era a posicao por sua parte que nos eleitores seus esperava ",0.371807754039764
"pt","44125","gente nos comentarios parabenizando governador da bahia    estamos mesmo falando da negativa de seguranca pra autorodade maxima do pais  fosse quem fosse   se esquerdismo nao e doenca  e mau caratismo mesmo   canalhas ",0.1875
"pt","8857","e agora presidente oque devemos fazer  abandonar o brasil e irmos morar onde    oque nos resta agora  alem de orarmos a deus  ",0.629879355430603
"pt","29390","o governador da bahia tem feito oq o senhor ate o presente momento nao fez pelos brasileiros trabalhar ",0.266974091529846
"pt","23101","rodrigo maia doou 10 milhoes a organizacoes mulcumanas ano passado  preocupante ",0.257998824119568
"pt","23111","ta na hora de sair da internet e ler o que assina  filhao ",0.382042616605759
"pt","23113","queremos ver as contas do bndes  pra onde foi nosso dinheiro    ",0.372201800346375
"pt","23116","tem coisa pior   existem videos que sao verdadeiras  producoes de hollywood  que o isis faz com execucoes  terrivel",0.171507030725479
"pt","8836","sr presidente se deus o colocou nesta posicao foi para que o sr tome atitudes necessarias  o povo esta contigo  a falta de atitude em nao convocar as forcas armadas para dar um basta nesta palhacada vai refletir em total desanimo pra quem acorda cedo e trabalha honestamente   142 ",0.295918375253677
"pt","29495","seja bem vindo a bahia presidente   se possivel   da uma atencao ao porto sul em ilheus   um investimento de bilhoes parado a mais de 10 anos  ",0.709161043167114
"pt","40","isso e inadmissivel   pfv presidente  confiamos em voce para mudar essa situacao do brasil   ",0.39136990904808
"pt","23112","essa galera ja jogou bomba na gente   http   sensoincomum org 2017 05 03 atentado terrorista islamico bomba avenida paulista ",0
"pt","8848","que tal um cabo e um soldado ao inves de conversa fiada ",0.694586396217346
"pt","23110","esse nao e verdade da sharia sr  presidente    a sharia e regras do islam   e islam significa paz   queremos viver juntos em paz   sem violencia  ",0.717195868492126
"pt","23107","cuida primeiro das 800 mulheres que por dia sofrem agressoes domesticas no brasil p depois querer falar das mulheres dos outros paises e inventar historia associando aos muculmanos  nao esquece  a comunidade arabe e muculmana no brasil e grande  eu sou brasileira e muculmana  entao se vc ta ha 6 dias como presidente  n va achando q isso e eterno  nos brasileiros te colocamos ai  mas se quisermos vc sai",0.529391884803772
"pt","30019","cuidado meu presidente deus cuide de voce e te proteja sempre",0.767112672328949
"pt","10970","queria saber por que todo protesto de esquerda tem que te alguem pelado  eles estao tao  sem audiencia que so dessa forma pra chamar atencao",0.100000001490116
"pt","23117","querido presidente  creio que o senhor nao e conhecedor do evangelho  peco que seus colaboradores lideres religiosos  lhe passem um pouco de informacao  antes de falar de uma lei de deus  que sequer e aplicada na maioria dos paises islamicos  os muculmanos estao nesse pais desde o descobrimento  onde nunca houve qualquer ato terrorista  ou deturpacao dos valores  devendo as palavras serem pensadas  para que nao haja atos de intolerancia e odio  fica a dica que aqui no brasil morrem muito mais mulheres do que em todos os paises islamicos juntos  nos muculmanos pregamos a paz e os valores ditos em seu programa de governo  um lider deve respeitar todas as religioes  pois deus esta acima de todos como reiteradamente vem sendo dito  que deus lhe guie para unir a nacao independente de crenca ou quaisquer ideias   segue alguns versiculos do livro dos cristaos e judeus  dentre varios existentes   se uma mulher for estuprada na cidade  e nao gritar alto suficiente  ela deve ser apedrejada ate a morte  dt 22 23 24   caso seja no campo  entao ela vive  dt 22 25   enfim  se o estuprador for apanhado  ele devera pagar uma quantia ao pai e casar com a estuprada  dt 22 28 29      se uma jovem e dada por esposa a um homem e este descobre que ela nao e virgem  entao sera levada para a entrada da casa de seu pai e a apedrejarao ate a morte    deuteronomio 22 20 21 ",0.480660021305084
"pt","23120","desnecessario   a campanha acabou  vamos trabalhar nosso pais precisa muito de vc",0.213004499673843
"pt","42","por favor presidente  faca tudo para acabar com isso  eh muita violencia e inseguranca  nossos filhos precisam viver um brasil mais seguro ",0.145107313990593
