,created_time,valor
226,2019-08-15 00:00:00,0
227,2019-08-16 00:00:00,0
228,2019-08-17 00:00:00,0
229,2019-08-18 00:00:00,0
230,2019-08-19 00:00:00,0
231,2019-08-20 00:00:00,0
232,2019-08-21 00:00:00,0
233,2019-08-22 00:00:00,0
234,2019-08-23 00:00:00,0
235,2019-08-24 00:00:00,0
236,2019-08-25 00:00:00,0
237,2019-08-26 00:00:00,0
238,2019-08-27 00:00:00,0
239,2019-08-28 00:00:00,0
240,2019-08-29 00:00:00,0
241,2019-08-30 00:00:00,0
242,2019-08-31 00:00:00,0
243,2019-09-01 00:00:00,0
244,2019-09-02 00:00:00,0
245,2019-09-03 00:00:00,0
246,2019-09-04 00:00:00,0
247,2019-09-05 00:00:00,0
248,2019-09-06 00:00:00,0
249,2019-09-07 00:00:00,0
250,2019-09-08 00:00:00,0
251,2019-09-09 00:00:00,0
252,2019-09-10 00:00:00,0
253,2019-09-11 00:00:00,0
254,2019-09-12 00:00:00,0
255,2019-09-13 00:00:00,0
256,2019-09-14 00:00:00,0
257,2019-09-15 00:00:00,0
258,2019-09-16 00:00:00,0
259,2019-09-17 00:00:00,0
260,2019-09-18 00:00:00,0
261,2019-09-19 00:00:00,0
262,2019-09-20 00:00:00,0
263,2019-09-21 00:00:00,0
264,2019-09-22 00:00:00,0
265,2019-09-23 00:00:00,0
266,2019-09-24 00:00:00,0
267,2019-09-25 00:00:00,0
268,2019-09-26 00:00:00,0
269,2019-09-27 00:00:00,0
270,2019-09-28 00:00:00,0
271,2019-09-29 00:00:00,0
272,2019-09-30 00:00:00,0
273,2019-10-01 00:00:00,0
274,2019-10-02 00:00:00,0
275,2019-10-03 00:00:00,0
276,2019-10-04 00:00:00,0
277,2019-10-05 00:00:00,0
278,2019-10-06 00:00:00,0
279,2019-10-07 00:00:00,0
280,2019-10-08 00:00:00,0
281,2019-10-09 00:00:00,0
282,2019-10-10 00:00:00,0
283,2019-10-11 00:00:00,0
284,2019-10-12 00:00:00,0
285,2019-10-13 00:00:00,0
286,2019-10-14 00:00:00,0
287,2019-10-15 00:00:00,0
288,2019-10-16 00:00:00,0
289,2019-10-17 00:00:00,0
290,2019-10-18 00:00:00,0
291,2019-10-19 00:00:00,0
292,2019-10-20 00:00:00,0
293,2019-10-21 00:00:00,0
294,2019-10-22 00:00:00,0
295,2019-10-23 00:00:00,0
296,2019-10-24 00:00:00,0
297,2019-10-25 00:00:00,0
298,2019-10-26 00:00:00,0
299,2019-10-27 00:00:00,0
300,2019-10-28 00:00:00,0
301,2019-10-29 00:00:00,0
302,2019-10-30 00:00:00,0
303,2019-10-31 00:00:00,0
304,2019-11-01 00:00:00,0
305,2019-11-02 00:00:00,0
306,2019-11-03 00:00:00,0
307,2019-11-04 00:00:00,0
308,2019-11-05 00:00:00,0
309,2019-11-06 00:00:00,0
310,2019-11-07 00:00:00,0
311,2019-11-08 00:00:00,0
312,2019-11-09 00:00:00,0
313,2019-11-10 00:00:00,0
314,2019-11-11 00:00:00,0
315,2019-11-12 00:00:00,0
316,2019-11-13 00:00:00,0
317,2019-11-14 00:00:00,0
318,2019-11-15 00:00:00,0
319,2019-11-16 00:00:00,0
320,2019-11-17 00:00:00,0
321,2019-11-18 00:00:00,0
322,2019-11-19 00:00:00,0
323,2019-11-20 00:00:00,0
324,2019-11-21 00:00:00,0
325,2019-11-22 00:00:00,0
326,2019-11-23 00:00:00,0
327,2019-11-24 00:00:00,0
328,2019-11-25 00:00:00,0
329,2019-11-26 00:00:00,0
330,2019-11-27 00:00:00,0
331,2019-11-28 00:00:00,0
332,2019-11-29 00:00:00,0
333,2019-11-30 00:00:00,0
334,2019-12-01 00:00:00,0
335,2019-12-02 00:00:00,0
336,2019-12-03 00:00:00,0
337,2019-12-04 00:00:00,0
338,2019-12-05 00:00:00,0
339,2019-12-06 00:00:00,0
340,2019-12-07 00:00:00,0
341,2019-12-08 00:00:00,0
342,2019-12-09 00:00:00,0
343,2019-12-10 00:00:00,0
344,2019-12-11 00:00:00,0
345,2019-12-12 00:00:00,0
346,2019-12-13 00:00:00,0
347,2019-12-14 00:00:00,0
348,2019-12-15 00:00:00,0
349,2019-12-16 00:00:00,0
350,2019-12-17 00:00:00,0
351,2019-12-18 00:00:00,0
352,2019-12-19 00:00:00,0
353,2019-12-20 00:00:00,0
354,2019-12-21 00:00:00,0
355,2019-12-22 00:00:00,0
356,2019-12-23 00:00:00,0
357,2019-12-24 00:00:00,0
358,2019-12-25 00:00:00,0
359,2019-12-26 00:00:00,0
360,2019-12-27 00:00:00,0
361,2019-12-28 00:00:00,0
362,2019-12-29 00:00:00,0
363,2019-12-30 00:00:00,0
364,2019-12-31 00:00:00,0
