,created_time,status_type,type,video_length,message,link,permalink_url,comments_count,shares_count,reactions_count,like_count,love_count,wow_count,haha_count,sad_count,angry_count
173,2019-10-05 18:49:52,added_photos,photo,,Apreensões recordes não param de acontecer!,https://www.facebook.com/jairmessias.bolsonaro/photos/a.250567771758883/1611756218973358/?type=3,https://www.facebook.com/211857482296579/posts/1611756278973352/,4439.0,12214.0,85493.0,77265.0,5935.0,2006.0,233.0,20.0,34.0
174,2019-10-04 22:18:17,added_video,video,01:37,"- Eficiência, vontade e gestão resultam em mais recursos aplicados onde realmente é necessário, como bolsas de pesquisa em áreas úteis com retorno à sociedade, sem aumentar impostos!   . Via Ministério da Educação - MEC (Abraham Weintraub).",https://www.facebook.com/jairmessias.bolsonaro/videos/504235703474357/,https://www.facebook.com/211857482296579/posts/1610869692395344/,1818.0,9850.0,39612.0,36346.0,2913.0,195.0,132.0,8.0,18.0
175,2019-10-03 22:00:12,added_video,video,47:58:00,- Live de toda quinta-feira com o Presidente Bolsonaro.  . Link no YouTube: https://youtu.be/cfeLfp0i7Fs,https://www.facebook.com/jairmessias.bolsonaro/videos/531572270978902/,https://www.facebook.com/jairmessias.bolsonaro/videos/531572270978902/,27989.0,9472.0,54845.0,45833.0,8267.0,166.0,335.0,65.0,179.0
176,2019-10-03 18:55:32,mobile_status_update,status,,"‪- Após zerar impostos de produtos no combate ao câncer e aids, mais de 500 itens de saúde e outros, ‬o Ministério da Economia zera imposto de importação de mais 147 produtos sem similar produzidos no Brasil. Medida abrange itens para indústria, informática e telecomunicação e visa incentivar investimentos e geração de empregos.  Link. http://www.economia.gov.br/noticias/2019/10/economia-zera-imposto-de-importacao-de-mais-147-produtos-sem-similar-no-brasil  Via TV BrasilGov",,https://www.facebook.com/211857482296579/posts/1609580612524252/,2673.0,7645.0,59545.0,54789.0,4220.0,473.0,54.0,1.0,8.0
177,2019-10-03 09:33:15,added_photos,photo,,,https://www.facebook.com/jairmessias.bolsonaro/photos/a.250567771758883/1609107942571519/?type=3,https://www.facebook.com/211857482296579/posts/1609107972571516/,6919.0,10470.0,87039.0,82673.0,2399.0,351.0,840.0,506.0,270.0
178,2019-10-02 19:35:31,added_photos,photo,,"- EM FRENTE BRASIL: Programa do nosso Governo, lançado pelo Ministro Sergio Moro, já apresenta grandes resultados. Em apenas 30 dias, os cinco municípios onde a ação foi implementada registraram queda de 53% dos homicídios no mês de setembro, em relação a agosto. O Brasil avança!  - O projeto-piloto foi realizado nas cidades de Ananindeua (PA), Cariacica (ES), Goiânia (GO), Paulista (PE) e São José dos Pinhais (PR) e contou com trabalho conjunto das forças de segurança das esferas federal, estadual e municipal. Parabéns a todos pelo excelente trabalho! 🇧🇷👍",https://www.facebook.com/jairmessias.bolsonaro/photos/a.250567771758883/1608606352621678/?type=3,https://www.facebook.com/211857482296579/posts/1608606472621666/,7262.0,13867.0,131028.0,118597.0,10033.0,652.0,1675.0,11.0,60.0
179,2019-10-02 17:21:21,mobile_status_update,status,,"‪- Empregos e economia: As vendas de carros novos no Brasil subiram 10,1% em setembro comparando-se com o mesmo mês de 2018. De janeiro a setembro de 2019, foram vendidos 2.029.590 veículos, ou seja, 9,9% a mais que os 1.846.024 de 2018.   . Fonte: Fenabrave.‬",,https://www.facebook.com/211857482296579/posts/1608503912631922/,2028.0,3127.0,42401.0,39610.0,2351.0,314.0,103.0,5.0,18.0
180,2019-10-02 11:21:30,added_video,video,03:55,,https://www.facebook.com/jairmessias.bolsonaro/videos/1296930870476558/,https://www.facebook.com/jairmessias.bolsonaro/videos/1296930870476558/,11088.0,3591.0,48040.0,40224.0,7355.0,118.0,259.0,14.0,70.0
181,2019-10-02 10:26:50,mobile_status_update,status,,"- MP 885, que agiliza a venda de bens apreendidos do tráfico de drogas e permite o uso dos recursos no combate ao crime organizado, aprovada na Câmara, com obstrução do PSOL. Vitória do Brasil! Derrota do crime! Seguimos na construção de segurança pública eficiente e inteligente.",,https://www.facebook.com/211857482296579/posts/1608108739338106/,6018.0,11125.0,90817.0,83693.0,6431.0,276.0,389.0,6.0,22.0
182,2019-09-30 13:23:42,added_video,video,00:21,- A imprensa e a ONU. - 20 segundos que valem por horas. - Peço compartilhar.,https://www.facebook.com/jairmessias.bolsonaro/videos/751429375307113/,https://www.facebook.com/211857482296579/posts/1606316696183977/,7866.0,13509.0,56766.0,46020.0,6484.0,171.0,4023.0,12.0,56.0
183,2019-09-30 11:47:23,added_video,video,06:03,,https://www.facebook.com/jairmessias.bolsonaro/videos/2540818359475134/,https://www.facebook.com/jairmessias.bolsonaro/videos/2540818359475134/,10658.0,4579.0,48992.0,40807.0,7632.0,116.0,348.0,17.0,72.0
184,2019-09-29 14:59:17,mobile_status_update,status,,"MAIS EXEMPLOS DE REALIZAÇÕES DO GOVERNO BOLSONARO NA ÚLTIMA SEMANA COMPLETA DE SETEMBRO:  1- 272 mil novos empregos (na passagem do trimestre terminado em maio para o trimestre encerrado em agosto); https://youtu.be/H9-ctbWqT9s   2- Mais de R$500 milhões liberados para o Minha Casa Minha Vida; https://youtu.be/NpnLPtZTnk0   3- Assinados mais 9 contratos de concessão de portos (AM, RO, PA, SC, ES, CE), chegando a 29 assinaturas em 2019. A novidade também é o investimento em portos exclusivos estruturados para receber turistas;   4- A indústria de calçados se recupera em 2019 e está gerando empregos; https://youtu.be/wTpmyHK-KJU   5- Esta semana, por intermédio do Ministério da Infraestrutura, continuação do trabalho de construção e reconstituição das rodovias, em muitas delas, com a disposição 24 horas por dia e 7 dias por semana do Exército Brasileiro: BR242/TO , BR163/PA, BR070/GO, BR364/AC, BR226/MA, BR116/RS, BR101/ES;   6- Lançamento do Programas LibrasGOV, inovação destinada para interação política dos surdos no Brasil; https://youtu.be/Pw6yWmTnWlQ   7- O Mercado imobiliário voltou a evoluir positivamente no segundo trimestre de 2019. Em um mês foram lançados 16.298 novos imóveis, o segundo maior resultado da série histórica iniciada em janeiro de 2014;   8- Indústria naval em crescimento. A temporada de cruzeiros marítimos 208/2019 gerou 40 mil empregos, direta e indiretamente e impacto econômico foi de R$2,1 bilhões (Ministério do Turismo). O Brasil recebe 7 cruzeiros anualmente e vamos expandir esta atividade para mais de 30, até o final de 2022. https://youtu.be/2JIQwZY5hxA   9- O Ministro do Desenvolvimento Regional, Gustavo Canuto, junto com o governador de Roraima, inauguraram a quinta sase do sistemas de esgotamento sanitário de boa vista, beneficindo centenas de milhares de brasileiros; https://youtu.be/zZptmNOAVTQ     10- Discurso de abertura da ONU 2019 defendendo a nossa soberania nacional; https://youtu.be/KVOmscIRStg   11- Construção civil dando sinais de recupeção (CNI). A atividade cresceu 0,8 ponto;   12- Todas as atividades da pecuária tiveram variações positivas no segundo trimester de 2019, quando comparados com o mesmo período de 2018. A produção de ovos, por exemplo, cresceu 7,2% e bateu recorde histórico nesse período;   13- Criação do ROTA 2030: programa gerado para pesquisas de inovação, desenvolvimento e meio ambiente; https://youtu.be/urVQCwmctM0   14- A primeira empresa aérea estrangeira passa a operar no Brasil com vôos internacionais. O primeiro passo para entrarem no mercado doméstico nacional. Abrertura de concorrência, barateando o valor das passagens e ampliação da qualidade dos serviços;   15- Quase meio milhão de alunos serão beneficiados pelo projeto CIÊNCIA É 10, do Ministério da Educação nas escolas públicas. 3920 vagas para professores de ciências que dão aula para estudantes do sexto ao nono ano.   16- Índices de confiança e intenção de investimento cresceram. Empresário do Comércio (Icec) e Confederação Nacional de Comércio de Bens, serviços e Turismo (CNC);   17- Esta semana foi entregue o novo aeroporto de Florianópolis/SC. Até 2022 serão 41 aeroportos no programa de concessões do governo Bolsonaro;    18- Apreensões de drogas continuam batendo recordes (maconha/cocaína). https://youtu.be/rvOsZcp2wgw",,https://www.facebook.com/211857482296579/posts/1605380412944272/,4498.0,9367.0,50926.0,46214.0,4139.0,386.0,148.0,14.0,25.0
185,2019-09-28 23:34:27,added_video,video,01:23,"- O Ministro do Desenvolvimento Regional , Gustavo Canuto, inaugurou com o governador de Roraima, a 5ª etapa do Sistema de Esgotamento Sanitário de Boa Vista.  . Link no YouTube: https://youtu.be/zZptmNOAVTQ",https://www.facebook.com/jairmessias.bolsonaro/videos/649717392180898/,https://www.facebook.com/211857482296579/posts/1604780736337573/,1145.0,3552.0,23838.0,22240.0,1414.0,158.0,16.0,1.0,9.0
186,2019-09-28 15:34:31,added_video,video,00:25,- À toda comunidade judaica do Brasil e do mundo um feliz 5.780. - Shaná Tová Umetuká.,https://www.facebook.com/jairmessias.bolsonaro/videos/2767677573251658/,https://www.facebook.com/211857482296579/posts/1604429486372698/,3394.0,8896.0,57548.0,50753.0,6169.0,330.0,208.0,16.0,72.0
187,2019-09-28 10:23:27,mobile_status_update,status,,"- A Folha de SP publica uma mentira, o PT usando a notícia mentirosa aciona o TSE e, na mesma linha, alguns deputados e senadores criam a CPMI do Fake News para atingir o Governo Jair Bolsonaro. - Peço assistir e compartilhar.  . Link no YouTube: https://youtu.be/0Lttb2eZlz0",,https://www.facebook.com/211857482296579/posts/1604134116402235/,2391.0,3860.0,25389.0,23815.0,747.0,140.0,423.0,75.0,189.0
188,2019-09-27 20:28:04,added_video,video,14:02,"- Visita da garotada de escolas, que tive o prazer de receber na frente do Palácio da Alvorada!  - Obrigado pela consideração!",https://www.facebook.com/jairmessias.bolsonaro/videos/457770558174368/,https://www.facebook.com/jairmessias.bolsonaro/videos/457770558174368/,16733.0,9147.0,73130.0,61560.0,10730.0,266.0,453.0,29.0,92.0
189,2019-09-27 12:07:07,added_video,video,08:02,,https://www.facebook.com/jairmessias.bolsonaro/videos/456121768331329/,https://www.facebook.com/jairmessias.bolsonaro/videos/456121768331329/,12205.0,5015.0,49963.0,40971.0,8138.0,148.0,552.0,49.0,105.0
190,2019-09-26 23:39:09,mobile_status_update,status,,"- O TSE decidiu que não houve disparos em massa de mensagens via WhatsApp durante campanha eleitoral pelo então candidato à Presidência da República, Jair Messias Bolsonaro . Mais uma narrativa montada pelos canalhas jogada na latrina!  - COMO FUNCIONA: Folha de SP publica Fake News sobre Bolsonaro, com a matéria o PT ajuiza ação no TSE... mas Bolsonaro é absolvido.",,https://www.facebook.com/211857482296579/posts/1602474596568187/,5433.0,8730.0,82856.0,74439.0,5377.0,232.0,2646.0,31.0,131.0
191,2019-09-26 23:16:45,added_video,video,03:30,#NOME?,https://www.facebook.com/jairmessias.bolsonaro/videos/431143134057438/,https://www.facebook.com/211857482296579/posts/1602440679904912/,10111.0,63031.0,96701.0,86311.0,8446.0,714.0,1028.0,30.0,172.0
192,2019-09-26 22:00:13,added_video,video,22:41,"- Live de quinta-feira com o Presidente e a indígena Ysani Kalapalo, do Parque do Xingú (26/09/2019). Temas da semana!  . Link no YouTube: https://youtu.be/wgITBQUDEQo",https://www.facebook.com/jairmessias.bolsonaro/videos/527026854767047/,https://www.facebook.com/jairmessias.bolsonaro/videos/527026854767047/,31667.0,11262.0,62700.0,50894.0,10876.0,217.0,426.0,65.0,222.0
193,2019-09-26 19:52:17,mobile_status_update,status,,"- O mercado imobiliário voltou a evoluir positivamente no segundo trimestre de 2019, segundo estudo do Ministério da Economia . Em junho, foram lançados 16.298 novos imóveis, o segundo maior resultado da série histórica iniciada em janeiro de 2014.",,https://www.facebook.com/211857482296579/posts/1602205493261764/,1557.0,2259.0,35857.0,33578.0,1975.0,226.0,60.0,2.0,16.0
194,2019-09-26 00:06:32,added_video,video,01:21,BRASIL NA ONU 2019:,https://www.facebook.com/jairmessias.bolsonaro/videos/440638516798275/,https://www.facebook.com/211857482296579/posts/1601337166681930/,5913.0,15758.0,80833.0,71419.0,8336.0,534.0,417.0,21.0,106.0
195,2019-09-25 10:39:26,added_photos,photo,,"‪- TRABALHO DO GOVERNO: A  companhia aérea Vuela JetSMART acaba de chegar ao Brasil. Anunciou seu voo inaugural Salvador-Santiago por R$ 299. Já são 5 lowcosts iniciando investimentos em nosso país. A concorrência barateando o preço das passagens, disputando a qualidade dos serviços e trazendo mais turistas.  Os aumentados voos internacionais saindo e chegando do Brasil são os primeiros passos para reconhecimento e posterior, brevemente, entrada no mercado doméstico.  . Via Ministério da Infraestrutura (Capitão Tarcício de Freitas)",https://www.facebook.com/jairmessias.bolsonaro/photos/a.250567771758883/1600649810083999/?type=3,https://www.facebook.com/211857482296579/posts/1600649876750659/,11306.0,25716.0,189600.0,168836.0,16953.0,3584.0,207.0,5.0,15.0
196,2019-09-24 15:18:22,mobile_status_update,status,,"- Na ONU, levei a palavra firme do Brasil, dando voz aos verdadeiros anseios e valores de nosso amado povo. Estamos construindo um país mais próspero, onde a liberdade, a inviolabilidade da nossa soberania e a vontade dos brasileiros são os três alicerces que nos darão sustentação.",,https://www.facebook.com/211857482296579/posts/1599698270179153/,37063.0,18093.0,244257.0,208091.0,33386.0,899.0,1723.0,36.0,122.0
197,2019-09-24 10:09:22,added_video,video,02:15,- A indústria de calçados se recuperou em 2019 no governo Bolsonaro e está gerando empregos.  . Link no YouTube: https://youtu.be/wTpmyHK-KJU,https://www.facebook.com/jairmessias.bolsonaro/videos/511167556119811/,https://www.facebook.com/211857482296579/posts/1599424703539843/,1576.0,8414.0,42016.0,38773.0,2846.0,313.0,72.0,2.0,10.0
198,2019-09-23 22:33:52,added_video,video,00:44,"- Chegada no hotel em Nova Iorque, cumprimentando nossos ministros de Estado e corpo diplomático brasileiro. Amanhã abriremos a assembleia geral da ONU, onde teremos a oportunidade de apresentar ao mundo o Brasil que estamos construindo.",https://www.facebook.com/jairmessias.bolsonaro/videos/688564714980490/,https://www.facebook.com/211857482296579/posts/1599020516913595/,10072.0,16457.0,111900.0,98614.0,12097.0,846.0,273.0,19.0,51.0
199,2019-09-22 23:44:35,added_video,video,02:02,"Obrigado pelas palavras, Salim Mattar:  . Link no YouTube: https://youtu.be/IwqodFJXHjg",https://www.facebook.com/jairmessias.bolsonaro/videos/1665943266872987/,https://www.facebook.com/211857482296579/posts/1598118387003808/,1514.0,9115.0,39179.0,36124.0,2762.0,234.0,46.0,2.0,11.0
200,2019-09-22 20:37:47,added_video,video,02:13,- Ministro Paulo Guedes fala sobre o Brasil de hoje e o que muito ainda podemos fazer:,https://www.facebook.com/jairmessias.bolsonaro/videos/575878359614158/,https://www.facebook.com/211857482296579/posts/1598000630348917/,1924.0,8532.0,40482.0,37187.0,2947.0,248.0,68.0,7.0,25.0
201,2019-09-22 14:27:42,mobile_status_update,status,,"- MAIS ALGUNS FEITOS DO GOVERNO BOLSONARO NOS ÚLTIMOS DIAS:  . MAIS IMPOSTOS ZERADOS – depois dos medicamentos para Câncer e AIDS, governo zera impostos para centenas de produtos, entre eles equipamentos e produção médicos, exames, cirurgias oftalmológicas e informática.  . MAIS INVESTIMENTOS – Toyota anuncia R$ 1 bilhão em investimentos graças ao programa de valorização dos biocombustíveis do governo, o RENOVABIO. Estímulo à agricultura familiar.  . MENOR TAXA DE JUROS DA HISTÓRIA – 5,5% e risco país em seu menor patamar desde 2013.  . CRESCIMENTO DO COMÉRCIO NA SEMANA DO BRASIL – aumento de 12% nas vendas e 41% nas atividades online, em relação ao mesmo período do ano passado. R$ 1,86 bilhões de vendas no período de 6 a 15 de setembro.  . MAIS EXPORTAÇÕES – Depois de abrir mercado de carne pra a Indonésia, ampliar para a China e introduzir o leite brasileiro e seus derivados no Egito, o Ministério da Agricultura fecha acordo com a Arabia Saudita para exportação de frutas, castanhas e derivados de ovos. Potencial de U$$ 2 bi.  . MENOS BUROCRACIA E MENOS GASTOS PARA A OBTENÇÃO DA CNH – fim da obrigação de simuladores, queda no número de horas necessárias de aulas práticas.  . MULTAS NO TRÂNSITO : Um mês após determinarmos a suspensão do uso de radares móveis em rodovias federais, dados da PRF apontam que, em Agosto, o número de multas caiu 64% em relação à média do 1• semestre e o número de mortes também.  . MENOS DROGAS – 3 mil toneladas de pés de maconha destruídos. Resultado maior que a soma dos dois anos anteriores. Recorde de apreensão de cocaína.  . DIREITO À LEGÍTIMA DEFESA – Sancionada a lei que garante aos produtores rurais a posse de armas em toda a propriedade.  . MP DA LIBERDADE ECONÔMICA SANCIONADA: mais um passo pra tirar o estado do cangote de quem trabalha e produz (geração de empregos e economia).  . EM DEFESA DAS MULHERES – garantia às mães do direito de amamentar durante a realização de concurso público e obrigação do agressor de mulheres a custear os danos sofridos pela vítima ao ser atendida na rede de saúde.  . SEGURANÇA: Multiplicação do banco nacional de perfis genéticos, com potencial de solução de inúmeros crimes graves.   . TURISMO: Programa que promove o turismo de mergulho e viveiros artificiais para a fauna marinha. Mais naufrágios programados virão pelo Brasil.  . RODOVIAS: O Ministério da Infraestrutura com apoio do Exército Brasileiro não para nem nos finais de semana na construção e correções de trafegabilidade nas BRs.  . SERVIÇOS PÚBLICOS: - Desde o início, nosso governo preza pela responsabilidade com as contas públicas. Estas foram deixadas destruídas por governos anteriores. Com muito sacrifício, estamos criando condições para manter os investimentos. A Casa Civil anunciou descontingenciamento de R$ 8,3 bilhões, que serão distribuídos à Educação e as demais pastas.  . ESTRADAS DE FERRO: Ferrovia Norte-Sul registra recorde histórico de cargas. Só no mês de agosto, 1 milhão de toneladas transportadas pela ferrovia, no trecho que vai de Palmas/TO a Açailândia/MA. Em 2008, o fluxo de carga nesse trecho foi 1,4 milhão.  . PASSAGENS AÉREAS: Empresas aéreas estrangeiras firmam compromisso de entram no mercado internacional do Brasil como primeiro passo para entrar no mercado doméstico. A concorrência traz o barateamento do serviço e a qualidade ao usuário.  . MENOS GASTOS PÚBLICOS: Governo prepara projetos para reduzir gasto com energia elétrica no setor público. Revisão de contratos e geração de energia solar podem diminuir custos da administração em até 90%. A ideia é mudar o consumo e geração de energia elétrica da administração pública federal com instalação de micro usinas fotovoltaicas nos prédios anexos da Esplanada dos Ministérios e outros.",,https://www.facebook.com/211857482296579/posts/1597683897047257/,8872.0,24284.0,102540.0,90938.0,10334.0,1015.0,218.0,7.0,28.0
202,2019-09-20 17:26:39,added_video,video,03:26,,https://www.facebook.com/jairmessias.bolsonaro/videos/2453557561598228/,https://www.facebook.com/jairmessias.bolsonaro/videos/2453557561598228/,7211.0,3755.0,38790.0,31851.0,6591.0,126.0,170.0,16.0,36.0
203,2019-09-20 13:18:28,added_video,video,04:44,,https://www.facebook.com/jairmessias.bolsonaro/videos/583163218885877/,https://www.facebook.com/jairmessias.bolsonaro/videos/583163218885877/,11848.0,6868.0,54466.0,44569.0,9345.0,167.0,314.0,12.0,59.0
204,2019-09-19 22:00:26,added_video,video,26:34:00,"Primeira live de quinta-feira em Brasília, após mais uma cirurgia em decorrência da facada cometida por um ativista de esquerda, que quase nos matou em 6 de setembro de 2018. (Mais fatos da semana).  . Link no YouTube: ‪https://youtu.be/3jdapBHs7Oo",https://www.facebook.com/jairmessias.bolsonaro/videos/3713583421988904/,https://www.facebook.com/jairmessias.bolsonaro/videos/3713583421988904/,29800.0,11820.0,61832.0,50673.0,10374.0,201.0,358.0,52.0,174.0
205,2019-09-19 11:19:15,mobile_status_update,status,,"- Segundo levantamento da Ebit/Nielsen, durante a Semana do Brasil, iniciativa da nossa Secretaria de Comunicação junto ao setor privado, promovida de 6 a 15 de set, as vendas online cresceram 41% em relação ao mesmo período de 2018. Movimentação de R$ 1,86 BI em nosso comércio. 🇧🇷  - A iniciativa inédita e sem custo mobilizou mais de 250 mil lojas de variados setores econômicos, que promoveram condições diferenciadas de preços, parcelamentos, taxas e promoções p/ os brasileiros por ocasião da celebração da independência do Brasil, e será promovida anualmente.",,https://www.facebook.com/211857482296579/posts/1594436100705370/,2422.0,3490.0,46730.0,43220.0,3057.0,378.0,58.0,1.0,16.0
206,2019-09-18 14:56:51,mobile_status_update,status,,"- Na volta ao trabalho após mais uma cirurgia depois da facada, sancionamos legislações garantindo à mãe o direito de amamentar durante a realização de concurso público e obrigação do agressor de mulheres a custear os danos sofridos pela vítima ao ser atendida na rede de saúde.",,https://www.facebook.com/211857482296579/posts/1593454770803503/,5582.0,8042.0,92316.0,83471.0,8221.0,497.0,90.0,13.0,24.0
207,2019-09-16 23:29:21,added_video,video,00:33,"- Hoje afundamos nossos 2 primeiros navios na costa de Pernambuco (Praia de Tamandaré), num programa que visa promover o turismo de mergulho e abrigar peixes. - Muitos outros naufrágios virão por todo o Brasil. Nossos parabéns ao presidente Gilson Machado da  Embratur , Ministério do Turismo e Ministério do Meio Ambiente .",https://www.facebook.com/jairmessias.bolsonaro/videos/416615785953290/,https://www.facebook.com/211857482296579/posts/1592009767614670/,2058.0,3957.0,47267.0,43069.0,3173.0,905.0,83.0,19.0,18.0
208,2019-09-15 21:43:30,added_photos,photo,,,https://www.facebook.com/jairmessias.bolsonaro/photos/a.250567771758883/1590913441057636/?type=3,https://www.facebook.com/211857482296579/posts/1590913541057626/,18149.0,11566.0,288548.0,259101.0,27641.0,1164.0,487.0,52.0,103.0
209,2019-09-15 15:11:39,added_video,video,00:34,"- Matando a saudade da minha filha. Depois de mais uma cirurgia, fruto do atentado praticado por um militante de esquerda contra minha vida, fiquei fora de combate por um tempo, mas o carinho da minha família e de todos que acreditam num Brasil melhor me ajuda a seguir lutando.",https://www.facebook.com/jairmessias.bolsonaro/videos/2534530073278132/,https://www.facebook.com/211857482296579/posts/1590597247755922/,9552.0,6094.0,97975.0,81367.0,15653.0,230.0,454.0,254.0,17.0
210,2019-09-14 14:10:38,added_video,video,00:53,"‪- Após abertura de mercado de carne para Indonésia, ampliação de vendas para China, agora mais uma boa notícia para a economia brasileira: Egito abre mercado de lácteos para o Brasil!‬   Começando o sábado com ótima notícia: Egito abre mercado para lácteos brasileiros. As autoridades egípcias aprovaram o Certificado Sanitário Internacional (CSI) que respalda as exportações brasileiras de leite e produtos lácteos. O pedido de aprovação estava pendente desde 2016.   . Via Ministério da Agricultura (Tereza Cristina)  . Link no YouTube: https://youtu.be/EptZgtaE6PE",https://www.facebook.com/jairmessias.bolsonaro/videos/735945580177404/,https://www.facebook.com/211857482296579/posts/1589623307853316/,4042.0,21817.0,66507.0,60936.0,4882.0,565.0,94.0,11.0,19.0
211,2019-09-13 21:42:00,added_video,video,00:30,"- Retiramos a sonda nasogástrica, iniciamos a alimentação líquida oral e continuamos com fortalecimento alimentar venoso! Sem dor e nos recuperando mais rápido que esperávamos! Se Deus quiser, mais cedo que o previsto sairemos do hospital e mais nenhum problema acontecerá devido a esta maldita facada! 🇧🇷",https://www.facebook.com/jairmessias.bolsonaro/videos/2658457967550909/,https://www.facebook.com/211857482296579/posts/1588968154585498/,15749.0,7172.0,89116.0,77926.0,10409.0,501.0,110.0,140.0,30.0
212,2019-09-13 01:22:54,added_video,video,01:01,"- Enquanto lutamos entre nós o inimigo se fortalece.  - Não temos como agradar a todos, vasculham minha vida e de minha família desde 1988, quando me elegi vereador. - Nossa inimiga: parte da GRANDE IMPRENSA. Ela não nos deixará em paz. Se acreditarmos nela será o fim de todos.",https://www.facebook.com/jairmessias.bolsonaro/videos/532442597563775/,https://www.facebook.com/211857482296579/posts/1588004578015189/,11266.0,39158.0,121871.0,110595.0,5616.0,1508.0,475.0,3513.0,164.0
213,2019-09-12 22:00:08,added_video,video,03:10,- Live de quinta-feira com o Presidente da República (12/09/2019).  . Link no YouTube: https://youtu.be/sX8yKd_4x5Y,https://www.facebook.com/jairmessias.bolsonaro/videos/2416956185297692/,https://www.facebook.com/jairmessias.bolsonaro/videos/2416956185297692/,40595.0,19811.0,138481.0,110500.0,25893.0,1192.0,400.0,296.0,200.0
214,2019-09-09 16:21:56,mobile_status_update,status,,"- Parabéns pelo trabalho de expansão contínuo, Ministra Tereza Cristina! China habilita mais 25 frigoríficos do Brasil para exportação. Estabelecimentos poderão vender carnes bovina, de frango, de porco e de asinino para o mercado chinês. O número de plantas habilitadas passa de 64 para 89.  Mais detalhes em Ministério da Agricultura, Pecuária e Abastecimento",,https://www.facebook.com/211857482296579/posts/1584290405053273/,3472.0,7932.0,83737.0,77526.0,5331.0,737.0,76.0,21.0,46.0
215,2019-09-08 01:13:50,added_video,video,00:21,"- O garoto Ivo César Gonzales, de 9 anos, conta como foi a experiência de desfilar no carro presidencial ao lado do Presidente da República no Dia da Independência do Brasil. Resgatar nosso país e cultivar o patriotismo no coração dos brasileiros faz parte de nossa missão! 🇧🇷",https://www.facebook.com/jairmessias.bolsonaro/videos/417960868826865/,https://www.facebook.com/211857482296579/posts/1582172855265028/,7882.0,19228.0,112711.0,94097.0,17802.0,545.0,230.0,17.0,20.0
216,2019-09-07 20:24:44,added_video,video,04:11,,https://www.facebook.com/jairmessias.bolsonaro/videos/934435523586436/,https://www.facebook.com/jairmessias.bolsonaro/videos/934435523586436/,9817.0,4571.0,45564.0,36460.0,8626.0,167.0,224.0,12.0,75.0
217,2019-09-07 15:15:41,added_video,video,06:05,,https://www.facebook.com/jairmessias.bolsonaro/videos/741350586330372/,https://www.facebook.com/jairmessias.bolsonaro/videos/741350586330372/,10617.0,5108.0,52797.0,41950.0,10363.0,151.0,234.0,16.0,83.0
218,2019-09-07 15:11:01,added_video,video,00:43,- Parabéns Brasil (2),https://www.facebook.com/jairmessias.bolsonaro/videos/2400555540198224/,https://www.facebook.com/211857482296579/posts/1581372618678385/,6377.0,20883.0,81907.0,70206.0,10916.0,421.0,237.0,13.0,114.0
219,2019-09-06 21:11:45,added_video,video,19:04,,https://www.facebook.com/jairmessias.bolsonaro/videos/417262942481152/,https://www.facebook.com/jairmessias.bolsonaro/videos/417262942481152/,14889.0,5270.0,42923.0,34333.0,8029.0,134.0,281.0,19.0,127.0
220,2019-09-06 11:26:08,added_video,video,03:51,,https://www.facebook.com/jairmessias.bolsonaro/videos/668126383675120/,https://www.facebook.com/jairmessias.bolsonaro/videos/668126383675120/,11089.0,4552.0,48696.0,39741.0,8107.0,213.0,222.0,33.0,380.0
221,2019-09-05 22:00:20,added_video,video,52:30:00,". Live de quinta-feira com o Presidente, Ministros da Justiça, AGU, CGU e Secretário Geral. Temas da semana, vetos sobre lei do abuso de autoridade e PGR. https://youtu.be/t8rXKDUeUSk",https://www.facebook.com/jairmessias.bolsonaro/videos/521448705330890/,https://www.facebook.com/jairmessias.bolsonaro/videos/521448705330890/,35753.0,9256.0,51674.0,40979.0,7750.0,246.0,275.0,259.0,2165.0
222,2019-09-05 21:10:09,added_video,video,08:00,,https://www.facebook.com/jairmessias.bolsonaro/videos/2342191469363956/,https://www.facebook.com/jairmessias.bolsonaro/videos/2342191469363956/,10656.0,5496.0,38467.0,31075.0,6191.0,167.0,178.0,70.0,786.0
223,2019-09-05 20:09:02,added_video,video,02:24,- Participamos do lançamento do Programa Nacional das Escolas Cívico-Militares. Implementação do modelo depende de demanda das secretarias de Educação. Elas devem manifestar interesse junto ao Ministério da Educação e apontar quais escolas podem receber o modelo. Via @tvbrasilgov,https://www.facebook.com/jairmessias.bolsonaro/videos/324423638340031/,https://www.facebook.com/211857482296579/posts/1578873798928267/,3907.0,21095.0,57447.0,52654.0,4217.0,280.0,151.0,8.0,137.0
224,2019-09-05 19:05:03,shared_story,link,,"- DOU de hoje publica a Lei 13.869/19, de Abuso de autoridade, com vetos parciais ao Projeto de Lei 7.596/17 e suas respectivas razões.  - Ouvindo os ministros da Justiça, CGU, AGU, Secretaria-Geral e a sociedade, optamos por vetar 36 itens, preservando a essência do PL sem inviabilizar o trabalho dos operadores da lei e policiais civis e militares.  http://www.in.gov.br/web/dou/-/despacho-do-presidente-da-republica-214643416",http://www.in.gov.br/web/dou/-/despacho-do-presidente-da-republica-214643416,https://www.facebook.com/211857482296579/posts/1578809968934650/,1152.0,998.0,9558.0,8615.0,807.0,76.0,14.0,7.0,39.0
